"lon","lat","country","continent","piece"
95.293,5.48,"Indonesia","Asia","p124"
97.485,5.246,"Indonesia","Asia","p124"
100.641,2.099,"Indonesia","Asia","p124"
102.498,1.399,"Indonesia","Asia","p124"
103.838,0.105,"Indonesia","Asia","p124"
103.438,-0.712,"Indonesia","Asia","p124"
104.37,-1.085,"Indonesia","Asia","p124"
48.568,29.927,"Iran","Asia","p125"
47.335,32.469,"Iran","Asia","p125"
45.417,33.968,"Iran","Asia","p125"
46.076,35.677,"Iran","Asia","p125"
44.226,37.972,"Iran","Asia","p125"
44.109,39.428,"Iran","Asia","p125"
44.794,39.713,"Iran","Asia","p125"
46.144,38.741,"Iran","Asia","p125"
48.06,39.582,"Iran","Asia","p125"
48.011,38.794,"Iran","Asia","p125"
49.2,37.583,"Iran","Asia","p125"
52.264,36.7,"Iran","Asia","p125"
55.512,37.964,"Iran","Asia","p125"
57.33,38.029,"Iran","Asia","p125"
61.123,36.492,"Iran","Asia","p125"
60.536,32.981,"Iran","Asia","p125"
61.781,30.736,"Iran","Asia","p125"
60.874,29.829,"Iran","Asia","p125"
62.728,28.26,"Iran","Asia","p125"
63.317,26.757,"Iran","Asia","p125"
61.874,26.24,"Iran","Asia","p125"
61.497,25.078,"Iran","Asia","p125"
57.397,25.74,"Iran","Asia","p125"
56.971,26.966,"Iran","Asia","p125"
54.715,26.481,"Iran","Asia","p125"
53.493,26.812,"Iran","Asia","p125"
51.521,27.866,"Iran","Asia","p125"
50.115,30.148,"Iran","Asia","p125"
48.568,29.927,"Iran","Asia","p125"
39.195,32.161,"Iraq","Asia","p126"
38.792,33.379,"Iraq","Asia","p126"
41.006,34.419,"Iraq","Asia","p126"
41.29,36.359,"Iraq","Asia","p126"
42.779,37.385,"Iraq","Asia","p126"
44.773,37.17,"Iraq","Asia","p126"
46.076,35.677,"Iraq","Asia","p126"
45.417,33.968,"Iraq","Asia","p126"
47.335,32.469,"Iraq","Asia","p126"
48.568,29.927,"Iraq","Asia","p126"
47.303,30.059,"Iraq","Asia","p126"
46.569,29.099,"Iraq","Asia","p126"
44.709,29.179,"Iraq","Asia","p126"
41.89,31.19,"Iraq","Asia","p126"
39.195,32.161,"Iraq","Asia","p126"
-6.198,53.868,"Ireland","Europe","p127"
-6.033,53.153,"Ireland","Europe","p127"
-6.789,52.26,"Ireland","Europe","p127"
-9.977,51.82,"Ireland","Europe","p127"
-9.166,52.865,"Ireland","Europe","p127"
-9.689,53.881,"Ireland","Europe","p127"
-7.572,55.132,"Ireland","Europe","p127"
-7.572,54.06,"Ireland","Europe","p127"
-6.198,53.868,"Ireland","Europe","p127"
35.72,32.709,"Israel","Asia","p128"
34.975,31.867,"Israel","Asia","p128"
35.421,31.1,"Israel","Asia","p128"
34.923,29.501,"Israel","Asia","p128"
34.265,31.219,"Israel","Asia","p128"
35.098,33.081,"Israel","Asia","p128"
35.821,33.277,"Israel","Asia","p128"
35.72,32.709,"Israel","Asia","p128"
10.443,46.894,"Italy","Europe","p129"
12.153,47.115,"Italy","Europe","p129"
13.806,46.509,"Italy","Europe","p129"
13.938,45.591,"Italy","Europe","p129"
12.329,45.382,"Italy","Europe","p129"
12.589,44.091,"Italy","Europe","p129"
15.143,41.955,"Italy","Europe","p129"
15.926,41.961,"Italy","Europe","p129"
15.889,41.541,"Italy","Europe","p129"
18.377,40.356,"Italy","Europe","p129"
18.293,39.811,"Italy","Europe","p129"
16.87,40.442,"Italy","Europe","p129"
16.449,39.795,"Italy","Europe","p129"
17.171,39.425,"Italy","Europe","p129"
17.053,38.903,"Italy","Europe","p129"
15.684,37.909,"Italy","Europe","p129"
16.109,38.965,"Italy","Europe","p129"
15.414,40.048,"Italy","Europe","p129"
11.192,42.355,"Italy","Europe","p129"
10.2,43.92,"Italy","Europe","p129"
8.889,44.366,"Italy","Europe","p129"
7.435,43.694,"Italy","Europe","p129"
6.844,45.991,"Italy","Europe","p129"
8.966,46.037,"Italy","Europe","p129"
10.443,46.894,"Italy","Europe","p129"
14.761,38.144,"Italy","Europe","p130"
15.52,38.231,"Italy","Europe","p130"
15.1,36.62,"Italy","Europe","p130"
12.431,37.613,"Italy","Europe","p130"
12.571,38.126,"Italy","Europe","p130"
14.761,38.144,"Italy","Europe","p130"
8.71,40.9,"Italy","Europe","p131"
9.21,41.21,"Italy","Europe","p131"
9.81,40.5,"Italy","Europe","p131"
9.67,39.177,"Italy","Europe","p131"
8.807,38.907,"Italy","Europe","p131"
8.16,40.95,"Italy","Europe","p131"
8.71,40.9,"Italy","Europe","p131"
-77.57,18.491,"Jamaica","North America","p132"
-76.2,17.887,"Jamaica","North America","p132"
-77.766,17.862,"Jamaica","North America","p132"
-78.338,18.226,"Jamaica","North America","p132"
-77.57,18.491,"Jamaica","North America","p132"
141.885,39.181,"Japan","Asia","p133"
140.959,38.174,"Japan","Asia","p133"
140.253,35.138,"Japan","Asia","p133"
137.218,34.606,"Japan","Asia","p133"
135.793,33.465,"Japan","Asia","p133"
135.121,33.849,"Japan","Asia","p133"
135.079,34.597,"Japan","Asia","p133"
130.986,33.886,"Japan","Asia","p133"
132.0,33.15,"Japan","Asia","p133"
131.333,31.45,"Japan","Asia","p133"
130.686,31.03,"Japan","Asia","p133"
130.202,31.418,"Japan","Asia","p133"
130.448,32.319,"Japan","Asia","p133"
129.408,33.296,"Japan","Asia","p133"
132.618,35.433,"Japan","Asia","p133"
135.678,35.527,"Japan","Asia","p133"
136.724,37.305,"Japan","Asia","p133"
137.391,36.827,"Japan","Asia","p133"
139.426,38.216,"Japan","Asia","p133"
140.306,41.195,"Japan","Asia","p133"
141.369,41.379,"Japan","Asia","p133"
141.885,39.181,"Japan","Asia","p133"
144.613,43.961,"Japan","Asia","p134"
145.321,44.385,"Japan","Asia","p134"
145.543,43.262,"Japan","Asia","p134"
144.06,42.988,"Japan","Asia","p134"
143.184,41.995,"Japan","Asia","p134"
141.611,42.679,"Japan","Asia","p134"
141.067,41.585,"Japan","Asia","p134"
139.955,41.57,"Japan","Asia","p134"
139.818,42.564,"Japan","Asia","p134"
140.312,43.333,"Japan","Asia","p134"
141.381,43.389,"Japan","Asia","p134"
141.968,45.551,"Japan","Asia","p134"
144.613,43.961,"Japan","Asia","p134"
132.371,33.464,"Japan","Asia","p135"
133.904,34.365,"Japan","Asia","p135"
134.766,33.806,"Japan","Asia","p135"
134.203,33.201,"Japan","Asia","p135"
133.28,33.29,"Japan","Asia","p135"
133.015,32.705,"Japan","Asia","p135"
132.371,33.464,"Japan","Asia","p135"
35.546,32.394,"Jordan","Asia","p136"
36.834,32.313,"Jordan","Asia","p136"
38.792,33.379,"Jordan","Asia","p136"
39.195,32.161,"Jordan","Asia","p136"
37.002,31.508,"Jordan","Asia","p136"
37.999,30.509,"Jordan","Asia","p136"
36.069,29.197,"Jordan","Asia","p136"
34.923,29.501,"Jordan","Asia","p136"
35.546,32.394,"Jordan","Asia","p136"
87.36,49.215,"Kazakhstan","Asia","p137"
85.768,48.456,"Kazakhstan","Asia","p137"
85.164,47.001,"Kazakhstan","Asia","p137"
83.18,47.33,"Kazakhstan","Asia","p137"
82.459,45.54,"Kazakhstan","Asia","p137"
79.966,44.918,"Kazakhstan","Asia","p137"
80.866,43.18,"Kazakhstan","Asia","p137"
80.18,42.92,"Kazakhstan","Asia","p137"
80.26,42.35,"Kazakhstan","Asia","p137"
74.213,43.298,"Kazakhstan","Asia","p137"
73.49,42.501,"Kazakhstan","Asia","p137"
71.186,42.704,"Kazakhstan","Asia","p137"
68.632,40.669,"Kazakhstan","Asia","p137"
66.714,41.168,"Kazakhstan","Asia","p137"
66.511,41.988,"Kazakhstan","Asia","p137"
66.023,41.995,"Kazakhstan","Asia","p137"
66.098,42.998,"Kazakhstan","Asia","p137"
64.901,43.728,"Kazakhstan","Asia","p137"
62.013,43.504,"Kazakhstan","Asia","p137"
58.503,45.587,"Kazakhstan","Asia","p137"
55.929,44.996,"Kazakhstan","Asia","p137"
55.968,41.309,"Kazakhstan","Asia","p137"
54.079,42.324,"Kazakhstan","Asia","p137"
52.502,41.783,"Kazakhstan","Asia","p137"
52.501,42.792,"Kazakhstan","Asia","p137"
51.342,43.133,"Kazakhstan","Asia","p137"
50.306,44.61,"Kazakhstan","Asia","p137"
51.279,44.515,"Kazakhstan","Asia","p137"
51.317,45.246,"Kazakhstan","Asia","p137"
53.041,45.259,"Kazakhstan","Asia","p137"
53.043,46.853,"Kazakhstan","Asia","p137"
51.192,47.049,"Kazakhstan","Asia","p137"
49.101,46.399,"Kazakhstan","Asia","p137"
48.057,47.744,"Kazakhstan","Asia","p137"
46.466,48.394,"Kazakhstan","Asia","p137"
47.549,50.455,"Kazakhstan","Asia","p137"
48.578,49.875,"Kazakhstan","Asia","p137"
48.702,50.605,"Kazakhstan","Asia","p137"
50.767,51.693,"Kazakhstan","Asia","p137"
52.329,51.719,"Kazakhstan","Asia","p137"
55.717,50.622,"Kazakhstan","Asia","p137"
56.778,51.044,"Kazakhstan","Asia","p137"
61.337,50.799,"Kazakhstan","Asia","p137"
61.588,51.273,"Kazakhstan","Asia","p137"
59.968,51.96,"Kazakhstan","Asia","p137"
61.7,52.98,"Kazakhstan","Asia","p137"
60.978,53.665,"Kazakhstan","Asia","p137"
61.437,54.006,"Kazakhstan","Asia","p137"
69.068,55.385,"Kazakhstan","Asia","p137"
70.865,55.17,"Kazakhstan","Asia","p137"
71.18,54.133,"Kazakhstan","Asia","p137"
73.509,54.036,"Kazakhstan","Asia","p137"
73.426,53.49,"Kazakhstan","Asia","p137"
76.891,54.491,"Kazakhstan","Asia","p137"
76.525,54.177,"Kazakhstan","Asia","p137"
80.036,50.865,"Kazakhstan","Asia","p137"
80.568,51.388,"Kazakhstan","Asia","p137"
81.946,50.812,"Kazakhstan","Asia","p137"
83.383,51.069,"Kazakhstan","Asia","p137"
87.36,49.215,"Kazakhstan","Asia","p137"
39.202,-4.677,"Kenya","Africa","p138"
37.767,-3.677,"Kenya","Africa","p138"
37.699,-3.097,"Kenya","Africa","p138"
33.904,-0.95,"Kenya","Africa","p138"
33.894,0.11,"Kenya","Africa","p138"
35.036,1.906,"Kenya","Africa","p138"
34.005,4.25,"Kenya","Africa","p138"
35.298,5.506,"Kenya","Africa","p138"
36.159,4.448,"Kenya","Africa","p138"
38.121,3.599,"Kenya","Africa","p138"
39.559,3.422,"Kenya","Africa","p138"
40.768,4.257,"Kenya","Africa","p138"
41.855,3.919,"Kenya","Africa","p138"
40.981,2.785,"Kenya","Africa","p138"
40.993,-0.858,"Kenya","Africa","p138"
41.585,-1.683,"Kenya","Africa","p138"
40.263,-2.573,"Kenya","Africa","p138"
39.202,-4.677,"Kenya","Africa","p138"
20.59,41.855,"Kosovo","Europe","p139"
20.071,42.589,"Kosovo","Europe","p139"
20.635,43.217,"Kosovo","Europe","p139"
21.775,42.683,"Kosovo","Europe","p139"
20.59,41.855,"Kosovo","Europe","p139"
47.975,29.976,"Kuwait","Asia","p140"
48.416,28.552,"Kuwait","Asia","p140"
46.569,29.099,"Kuwait","Asia","p140"
47.303,30.059,"Kuwait","Asia","p140"
47.975,29.976,"Kuwait","Asia","p140"
70.962,42.266,"Kyrgyzstan","Asia","p141"
71.845,42.845,"Kyrgyzstan","Asia","p141"
73.49,42.501,"Kyrgyzstan","Asia","p141"
74.213,43.298,"Kyrgyzstan","Asia","p141"
80.26,42.35,"Kyrgyzstan","Asia","p141"
76.904,41.066,"Kyrgyzstan","Asia","p141"
76.526,40.428,"Kyrgyzstan","Asia","p141"
75.468,40.562,"Kyrgyzstan","Asia","p141"
73.675,39.431,"Kyrgyzstan","Asia","p141"
71.785,39.279,"Kyrgyzstan","Asia","p141"
69.465,39.527,"Kyrgyzstan","Asia","p141"
69.56,40.103,"Kyrgyzstan","Asia","p141"
71.775,40.146,"Kyrgyzstan","Asia","p141"
73.055,40.866,"Kyrgyzstan","Asia","p141"
70.42,41.52,"Kyrgyzstan","Asia","p141"
70.962,42.266,"Kyrgyzstan","Asia","p141"
107.383,14.202,"Laos","Asia","p142"
106.496,14.571,"Laos","Asia","p142"
106.044,13.881,"Laos","Asia","p142"
105.219,14.273,"Laos","Asia","p142"
105.589,15.57,"Laos","Asia","p142"
103.956,18.241,"Laos","Asia","p142"
101.06,17.512,"Laos","Asia","p142"
101.282,19.463,"Laos","Asia","p142"
100.606,19.508,"Laos","Asia","p142"
100.116,20.418,"Laos","Asia","p142"
101.18,21.437,"Laos","Asia","p142"
101.803,21.174,"Laos","Asia","p142"
101.652,22.318,"Laos","Asia","p142"
102.17,22.465,"Laos","Asia","p142"
103.204,20.767,"Laos","Asia","p142"
104.435,20.759,"Laos","Asia","p142"
104.823,19.887,"Laos","Asia","p142"
103.897,19.265,"Laos","Asia","p142"
105.095,18.667,"Laos","Asia","p142"
107.313,15.909,"Laos","Asia","p142"
107.383,14.202,"Laos","Asia","p142"
27.288,57.475,"Latvia","Europe","p143"
28.177,56.169,"Latvia","Europe","p143"
26.494,55.615,"Latvia","Europe","p143"
24.861,56.373,"Latvia","Europe","p143"
21.056,56.031,"Latvia","Europe","p143"
21.582,57.412,"Latvia","Europe","p143"
22.524,57.753,"Latvia","Europe","p143"
23.318,57.006,"Latvia","Europe","p143"
24.121,57.026,"Latvia","Europe","p143"
24.313,57.793,"Latvia","Europe","p143"
25.165,57.97,"Latvia","Europe","p143"
27.288,57.475,"Latvia","Europe","p143"
35.821,33.277,"Lebanon","Asia","p144"
35.126,33.091,"Lebanon","Asia","p144"
35.482,33.905,"Lebanon","Asia","p144"
36.448,34.594,"Lebanon","Asia","p144"
35.821,33.277,"Lebanon","Asia","p144"
28.978,-28.956,"Lesotho","Africa","p145"
29.325,-29.257,"Lesotho","Africa","p145"
28.107,-30.546,"Lesotho","Africa","p145"
26.999,-29.876,"Lesotho","Africa","p145"
28.074,-28.851,"Lesotho","Africa","p145"
28.978,-28.956,"Lesotho","Africa","p145"
-8.439,7.686,"Liberia","Africa","p146"
-8.603,6.468,"Liberia","Africa","p146"
-7.57,5.707,"Liberia","Africa","p146"
-7.712,4.365,"Liberia","Africa","p146"
-11.439,6.786,"Liberia","Africa","p146"
-10.23,8.406,"Liberia","Africa","p146"
-9.755,8.541,"Liberia","Africa","p146"
-9.209,7.314,"Liberia","Africa","p146"
-8.439,7.686,"Liberia","Africa","p146"
25.0,22.0,"Libya","Africa","p147"
25.0,20.003,"Libya","Africa","p147"
23.85,20.0,"Libya","Africa","p147"
23.838,19.58,"Libya","Africa","p147"
15.861,23.41,"Libya","Africa","p147"
14.144,22.491,"Libya","Africa","p147"
10.771,24.563,"Libya","Africa","p147"
10.304,24.379,"Libya","Africa","p147"
9.319,26.094,"Libya","Africa","p147"
9.95,31.376,"Libya","Africa","p147"
11.432,32.369,"Libya","Africa","p147"
11.489,33.137,"Libya","Africa","p147"
15.246,32.265,"Libya","Africa","p147"
15.714,31.376,"Libya","Africa","p147"
19.086,30.266,"Libya","Africa","p147"
20.053,30.986,"Libya","Africa","p147"
19.82,31.752,"Libya","Africa","p147"
20.855,32.707,"Libya","Africa","p147"
24.921,31.899,"Libya","Africa","p147"
25.0,22.0,"Libya","Africa","p147"
26.494,55.615,"Lithuania","Europe","p148"
25.536,54.282,"Lithuania","Europe","p148"
23.484,53.912,"Lithuania","Europe","p148"
22.758,54.857,"Lithuania","Europe","p148"
21.268,55.19,"Lithuania","Europe","p148"
21.056,56.031,"Lithuania","Europe","p148"
24.861,56.373,"Lithuania","Europe","p148"
26.494,55.615,"Lithuania","Europe","p148"
6.043,50.128,"Luxembourg","Europe","p149"
6.186,49.464,"Luxembourg","Europe","p149"
5.674,49.529,"Luxembourg","Europe","p149"
6.043,50.128,"Luxembourg","Europe","p149"
49.544,-12.47,"Madagascar","Africa","p150"
50.377,-15.706,"Madagascar","Africa","p150"
49.673,-15.71,"Madagascar","Africa","p150"
49.775,-16.875,"Madagascar","Africa","p150"
47.096,-24.942,"Madagascar","Africa","p150"
45.41,-25.601,"Madagascar","Africa","p150"
44.04,-24.988,"Madagascar","Africa","p150"
43.346,-22.777,"Madagascar","Africa","p150"
43.433,-21.336,"Madagascar","Africa","p150"
44.464,-19.435,"Madagascar","Africa","p150"
43.963,-17.41,"Madagascar","Africa","p150"
44.447,-16.216,"Madagascar","Africa","p150"
46.312,-15.78,"Madagascar","Africa","p150"
47.705,-14.594,"Madagascar","Africa","p150"
49.195,-12.041,"Madagascar","Africa","p150"
49.544,-12.47,"Madagascar","Africa","p150"
32.759,-9.231,"Malawi","Africa","p151"
33.74,-9.417,"Malawi","Africa","p151"
34.28,-10.16,"Malawi","Africa","p151"
34.56,-13.58,"Malawi","Africa","p151"
35.687,-14.611,"Malawi","Africa","p151"
35.772,-15.897,"Malawi","Africa","p151"
35.034,-16.801,"Malawi","Africa","p151"
34.381,-16.184,"Malawi","Africa","p151"
34.46,-14.613,"Malawi","Africa","p151"
32.688,-13.713,"Malawi","Africa","p151"
33.486,-10.526,"Malawi","Africa","p151"
32.759,-9.231,"Malawi","Africa","p151"
100.086,6.464,"Malaysia","Asia","p152"
101.076,6.205,"Malaysia","Asia","p152"
101.154,5.691,"Malaysia","Asia","p152"
102.141,6.222,"Malaysia","Asia","p152"
102.962,5.524,"Malaysia","Asia","p152"
104.229,1.293,"Malaysia","Asia","p152"
103.52,1.226,"Malaysia","Asia","p152"
101.391,2.761,"Malaysia","Asia","p152"
100.086,6.464,"Malaysia","Asia","p152"
117.882,4.138,"Malaysia","Asia","p153"
115.866,4.307,"Malaysia","Asia","p153"
114.621,1.431,"Malaysia","Asia","p153"
110.514,0.773,"Malaysia","Asia","p153"
109.83,1.338,"Malaysia","Asia","p153"
109.663,2.006,"Malaysia","Asia","p153"
111.169,1.851,"Malaysia","Asia","p153"
111.37,2.697,"Malaysia","Asia","p153"
112.996,3.102,"Malaysia","Asia","p153"
114.204,4.526,"Malaysia","Asia","p153"
114.66,4.008,"Malaysia","Asia","p153"
115.347,4.317,"Malaysia","Asia","p153"
115.451,5.448,"Malaysia","Asia","p153"
116.725,6.925,"Malaysia","Asia","p153"
119.182,5.408,"Malaysia","Asia","p153"
117.882,4.138,"Malaysia","Asia","p153"
-11.514,12.443,"Mali","Africa","p154"
-12.171,14.617,"Mali","Africa","p154"
-11.666,15.388,"Mali","Africa","p154"
-5.538,15.502,"Mali","Africa","p154"
-6.454,24.957,"Mali","Africa","p154"
-4.923,24.975,"Mali","Africa","p154"
3.147,19.694,"Mali","Africa","p154"
3.158,19.057,"Mali","Africa","p154"
4.267,19.155,"Mali","Africa","p154"
4.27,16.852,"Mali","Africa","p154"
3.638,15.568,"Mali","Africa","p154"
-1.066,14.974,"Mali","Africa","p154"
-4.006,13.472,"Mali","Africa","p154"
-5.221,11.714,"Mali","Africa","p154"
-5.404,10.371,"Mali","Africa","p154"
-6.05,10.096,"Mali","Africa","p154"
-6.205,10.524,"Mali","Africa","p154"
-8.03,10.207,"Mali","Africa","p154"
-9.127,12.308,"Mali","Africa","p154"
-10.165,11.844,"Mali","Africa","p154"
-11.514,12.443,"Mali","Africa","p154"
-17.063,21.0,"Mauritania","Africa","p155"
-12.929,21.327,"Mauritania","Africa","p155"
-12.874,23.285,"Mauritania","Africa","p155"
-11.937,23.375,"Mauritania","Africa","p155"
-11.969,25.933,"Mauritania","Africa","p155"
-8.687,25.881,"Mauritania","Africa","p155"
-8.684,27.396,"Mauritania","Africa","p155"
-4.923,24.975,"Mauritania","Africa","p155"
-6.454,24.957,"Mauritania","Africa","p155"
-5.538,15.502,"Mauritania","Africa","p155"
-11.666,15.388,"Mauritania","Africa","p155"
-12.171,14.617,"Mauritania","Africa","p155"
-14.577,16.598,"Mauritania","Africa","p155"
-16.463,16.135,"Mauritania","Africa","p155"
-16.278,20.093,"Mauritania","Africa","p155"
-17.063,21.0,"Mauritania","Africa","p155"
-117.128,32.535,"Mexico","North America","p156"
-114.721,32.721,"Mexico","North America","p156"
-111.024,31.335,"Mexico","North America","p156"
-106.508,31.755,"Mexico","North America","p156"
-103.94,29.27,"Mexico","North America","p156"
-103.11,28.97,"Mexico","North America","p156"
-102.48,29.76,"Mexico","North America","p156"
-101.662,29.779,"Mexico","North America","p156"
-99.02,26.37,"Mexico","North America","p156"
-97.14,25.87,"Mexico","North America","p156"
-97.872,22.444,"Mexico","North America","p156"
-95.901,18.828,"Mexico","North America","p156"
-94.426,18.144,"Mexico","North America","p156"
-91.408,18.876,"Mexico","North America","p156"
-90.772,19.284,"Mexico","North America","p156"
-90.279,21.0,"Mexico","North America","p156"
-87.052,21.544,"Mexico","North America","p156"
-86.846,20.85,"Mexico","North America","p156"
-87.837,18.26,"Mexico","North America","p156"
-91.002,17.818,"Mexico","North America","p156"
-91.002,17.255,"Mexico","North America","p156"
-91.454,17.252,"Mexico","North America","p156"
-90.464,16.07,"Mexico","North America","p156"
-91.748,16.067,"Mexico","North America","p156"
-92.228,14.539,"Mexico","North America","p156"
-93.875,15.94,"Mexico","North America","p156"
-96.557,15.654,"Mexico","North America","p156"
-103.501,18.292,"Mexico","North America","p156"
-105.493,19.947,"Mexico","North America","p156"
-105.266,21.422,"Mexico","North America","p156"
-106.029,22.774,"Mexico","North America","p156"
-112.228,28.954,"Mexico","North America","p156"
-113.149,31.171,"Mexico","North America","p156"
-114.776,31.8,"Mexico","North America","p156"
-114.674,30.163,"Mexico","North America","p156"
-111.616,26.663,"Mexico","North America","p156"
-110.655,24.299,"Mexico","North America","p156"
-109.409,23.365,"Mexico","North America","p156"
-110.031,22.823,"Mexico","North America","p156"
-112.182,24.738,"Mexico","North America","p156"
-112.301,26.012,"Mexico","North America","p156"
-115.055,27.723,"Mexico","North America","p156"
-114.162,28.566,"Mexico","North America","p156"
-115.519,29.556,"Mexico","North America","p156"
-117.128,32.535,"Mexico","North America","p156"
26.619,48.221,"Moldova","Europe","p157"
28.671,48.118,"Moldova","Europe","p157"
30.025,46.424,"Moldova","Europe","p157"
28.863,46.438,"Moldova","Europe","p157"
28.234,45.488,"Moldova","Europe","p157"
28.128,46.81,"Moldova","Europe","p157"
26.619,48.221,"Moldova","Europe","p157"
87.751,49.297,"Mongolia","Asia","p158"
92.235,50.802,"Mongolia","Asia","p158"
97.26,49.726,"Mongolia","Asia","p158"
98.232,50.422,"Mongolia","Asia","p158"
97.826,51.011,"Mongolia","Asia","p158"
98.861,52.047,"Mongolia","Asia","p158"
102.065,51.26,"Mongolia","Asia","p158"
102.256,50.511,"Mongolia","Asia","p158"
103.677,50.09,"Mongolia","Asia","p158"
106.889,50.274,"Mongolia","Asia","p158"
108.475,49.283,"Mongolia","Asia","p158"
110.662,49.13,"Mongolia","Asia","p158"
114.362,50.248,"Mongolia","Asia","p158"
116.679,49.889,"Mongolia","Asia","p158"
115.485,48.135,"Mongolia","Asia","p158"
115.743,47.727,"Mongolia","Asia","p158"
118.064,48.067,"Mongolia","Asia","p158"
119.773,47.048,"Mongolia","Asia","p158"
117.422,46.673,"Mongolia","Asia","p158"
113.464,44.809,"Mongolia","Asia","p158"
111.873,45.102,"Mongolia","Asia","p158"
111.348,44.457,"Mongolia","Asia","p158"
111.83,43.743,"Mongolia","Asia","p158"
110.412,42.871,"Mongolia","Asia","p158"
104.965,41.597,"Mongolia","Asia","p158"
100.846,42.664,"Mongolia","Asia","p158"
96.349,42.726,"Mongolia","Asia","p158"
95.307,44.241,"Mongolia","Asia","p158"
90.946,45.286,"Mongolia","Asia","p158"
90.586,45.72,"Mongolia","Asia","p158"
90.971,46.888,"Mongolia","Asia","p158"
90.281,47.694,"Mongolia","Asia","p158"
88.014,48.599,"Mongolia","Asia","p158"
87.751,49.297,"Mongolia","Asia","p158"
20.071,42.589,"Montenegro","Europe","p159"
19.372,41.878,"Montenegro","Europe","p159"
18.45,42.48,"Montenegro","Europe","p159"
19.219,43.524,"Montenegro","Europe","p159"
20.34,42.899,"Montenegro","Europe","p159"
20.071,42.589,"Montenegro","Europe","p159"
-2.17,35.168,"Morocco","Africa","p160"
-1.308,32.263,"Morocco","Africa","p160"
-3.647,31.637,"Morocco","Africa","p160"
-3.69,30.897,"Morocco","Africa","p160"
-5.242,30.0,"Morocco","Africa","p160"
-8.674,28.841,"Morocco","Africa","p160"
-8.795,27.121,"Morocco","Africa","p160"
-11.393,26.883,"Morocco","Africa","p160"
-12.501,24.77,"Morocco","Africa","p160"
-13.891,23.691,"Morocco","Africa","p160"
-14.751,21.501,"Morocco","Africa","p160"
-17.02,21.422,"Morocco","Africa","p160"
-14.44,26.254,"Morocco","Africa","p160"
-9.565,29.934,"Morocco","Africa","p160"
-9.815,31.178,"Morocco","Africa","p160"
-8.657,33.24,"Morocco","Africa","p160"
-6.913,34.11,"Morocco","Africa","p160"
-5.93,35.76,"Morocco","Africa","p160"
-2.17,35.168,"Morocco","Africa","p160"
34.56,-11.52,"Mozambique","Africa","p161"
37.471,-11.569,"Mozambique","Africa","p161"
40.317,-10.317,"Mozambique","Africa","p161"
40.775,-14.692,"Mozambique","Africa","p161"
39.453,-16.721,"Mozambique","Africa","p161"
37.411,-17.586,"Mozambique","Africa","p161"
34.786,-19.784,"Mozambique","Africa","p161"
35.563,-22.09,"Mozambique","Africa","p161"
35.459,-24.123,"Mozambique","Africa","p161"
33.013,-25.358,"Mozambique","Africa","p161"
32.575,-25.727,"Mozambique","Africa","p161"
32.83,-26.742,"Mozambique","Africa","p161"
32.072,-26.734,"Mozambique","Africa","p161"
31.191,-22.252,"Mozambique","Africa","p161"
32.66,-20.304,"Mozambique","Africa","p161"
32.848,-16.713,"Mozambique","Africa","p161"
30.339,-15.881,"Mozambique","Africa","p161"
30.179,-14.796,"Mozambique","Africa","p161"
33.214,-13.972,"Mozambique","Africa","p161"
34.46,-14.613,"Mozambique","Africa","p161"
34.381,-16.184,"Mozambique","Africa","p161"
35.034,-16.801,"Mozambique","Africa","p161"
35.772,-15.897,"Mozambique","Africa","p161"
35.687,-14.611,"Mozambique","Africa","p161"
34.56,-13.58,"Mozambique","Africa","p161"
34.56,-11.52,"Mozambique","Africa","p161"
100.116,20.418,"Myanmar","Asia","p162"
98.254,19.708,"Myanmar","Asia","p162"
97.376,18.445,"Myanmar","Asia","p162"
98.903,16.178,"Myanmar","Asia","p162"
98.192,15.124,"Myanmar","Asia","p162"
99.587,11.893,"Myanmar","Asia","p162"
98.554,9.933,"Myanmar","Asia","p162"
98.51,13.122,"Myanmar","Asia","p162"
97.165,16.929,"Myanmar","Asia","p162"
95.369,15.714,"Myanmar","Asia","p162"
94.189,16.038,"Myanmar","Asia","p162"
94.325,18.214,"Myanmar","Asia","p162"
93.663,19.727,"Myanmar","Asia","p162"
92.369,20.671,"Myanmar","Asia","p162"
92.303,21.475,"Myanmar","Asia","p162"
93.166,22.278,"Myanmar","Asia","p162"
93.325,24.079,"Myanmar","Asia","p162"
94.107,23.851,"Myanmar","Asia","p162"
95.125,26.574,"Myanmar","Asia","p162"
96.419,27.265,"Myanmar","Asia","p162"
97.134,27.084,"Myanmar","Asia","p162"
97.327,28.262,"Myanmar","Asia","p162"
97.912,28.336,"Myanmar","Asia","p162"
98.683,27.509,"Myanmar","Asia","p162"
98.672,25.919,"Myanmar","Asia","p162"
97.725,25.084,"Myanmar","Asia","p162"
97.605,23.897,"Myanmar","Asia","p162"
98.66,24.063,"Myanmar","Asia","p162"
98.899,23.143,"Myanmar","Asia","p162"
99.532,22.949,"Myanmar","Asia","p162"
99.241,22.118,"Myanmar","Asia","p162"
100.417,21.559,"Myanmar","Asia","p162"
101.15,21.85,"Myanmar","Asia","p162"
100.116,20.418,"Myanmar","Asia","p162"
32.732,35.14,"N. Cyprus","Asia","p163"
34.576,35.672,"N. Cyprus","Asia","p163"
33.974,35.059,"N. Cyprus","Asia","p163"
